Timestamp,Transaction_ID,Voltage,Current_Import,Power_Import,SoC,Label
2025-12-15 17:21:25.259822,1,400.0,17.465,6.986,20.15,0
2025-12-15 17:21:25.262467,1,400.0,17.466,6.986,20.15,0
2025-12-15 17:21:25.264131,1,400.0,16.916,6.766,20.15,0
2025-12-15 17:21:25.265869,1,400.0,16.919,6.768,20.15,0
2025-12-15 17:21:25.268478,1,400.0,16.94,6.776,20.15,0
2025-12-15 17:21:25.270407,1,400.0,18.146,7.258,20.15,0
2025-12-15 17:21:25.272480,1,400.0,17.038,6.815,20.15,0
2025-12-15 17:21:25.274078,1,400.0,17.654,7.062,20.15,0
2025-12-15 17:21:25.275995,1,400.0,17.304,6.922,20.15,0
2025-12-15 17:21:25.277741,1,400.0,17.553,7.021,20.15,0
2025-12-15 17:21:26.289421,1,400.0,18.223,7.289,20.15,0
2025-12-15 17:21:26.291229,1,400.0,17.768,7.107,20.15,0
2025-12-15 17:21:26.292886,1,400.0,18.002,7.201,20.15,0
2025-12-15 17:21:26.294430,1,400.0,18.159,7.264,20.15,0
2025-12-15 17:21:26.295986,1,400.0,16.77,6.708,20.15,0
2025-12-15 17:21:26.297988,1,400.0,17.246,6.898,20.15,0
2025-12-15 17:21:26.300492,1,400.0,18.236,7.294,20.15,0
2025-12-15 17:21:26.302028,1,400.0,17.332,6.933,20.15,0
2025-12-15 17:21:26.303839,1,400.0,17.083,6.833,20.15,0
2025-12-15 17:21:26.305784,1,400.0,16.855,6.742,20.15,0
2025-12-15 17:21:27.321747,1,400.0,16.911,6.764,20.15,0
2025-12-15 17:21:27.325112,1,400.0,16.808,6.723,20.16,0
2025-12-15 17:21:27.326891,1,400.0,18.067,7.227,20.16,0
2025-12-15 17:21:27.328437,1,400.0,16.972,6.789,20.16,0
2025-12-15 17:21:27.330405,1,400.0,17.001,6.8,20.16,0
2025-12-15 17:21:27.332413,1,400.0,17.027,6.811,20.16,0
2025-12-15 17:21:27.334421,1,400.0,16.879,6.752,20.16,0
2025-12-15 17:21:27.336302,1,400.0,17.753,7.101,20.16,0
2025-12-15 17:21:27.337722,1,400.0,17.679,7.072,20.16,0
2025-12-15 17:21:27.339528,1,400.0,17.007,6.803,20.16,0
2025-12-15 17:21:28.345897,1,400.0,17.271,6.908,20.16,0
2025-12-15 17:21:28.348084,1,400.0,17.086,6.835,20.16,0
2025-12-15 17:21:28.349901,1,400.0,17.225,6.89,20.16,0
2025-12-15 17:21:28.351640,1,400.0,17.106,6.842,20.16,0
2025-12-15 17:21:28.353228,1,400.0,18.04,7.216,20.16,0
2025-12-15 17:21:28.356001,1,400.0,17.359,6.943,20.16,0
2025-12-15 17:21:28.357829,1,400.0,17.411,6.964,20.16,0
2025-12-15 17:21:28.359862,1,400.0,17.126,6.85,20.16,0
2025-12-15 17:21:28.361979,1,400.0,17.505,7.002,20.16,0
2025-12-15 17:21:28.363601,1,400.0,18.177,7.271,20.16,0
2025-12-15 17:21:29.381237,1,400.0,17.381,6.952,20.16,0
2025-12-15 17:21:29.385490,1,400.0,16.958,6.783,20.16,0
2025-12-15 17:21:29.387968,1,400.0,16.956,6.782,20.16,0
2025-12-15 17:21:29.390516,1,400.0,18.192,7.277,20.16,0
2025-12-15 17:21:29.392317,1,400.0,17.053,6.821,20.16,0
2025-12-15 17:21:29.394162,1,400.0,17.814,7.126,20.16,0
2025-12-15 17:21:29.395793,1,400.0,17.899,7.16,20.16,0
2025-12-15 17:21:29.397545,1,400.0,16.788,6.715,20.16,0
2025-12-15 17:21:29.398914,1,400.0,16.881,6.752,20.16,0
2025-12-15 17:21:29.400281,1,400.0,16.838,6.735,20.16,0
2025-12-15 17:21:30.420916,1,400.0,17.402,6.961,20.16,0
2025-12-15 17:21:30.424736,1,400.0,17.214,6.886,20.17,0
2025-12-15 17:21:30.427058,1,400.0,18.055,7.222,20.17,0
2025-12-15 17:21:30.429005,1,400.0,16.795,6.718,20.17,0
2025-12-15 17:21:30.431366,1,400.0,16.839,6.736,20.16,0
2025-12-15 17:21:30.432964,1,400.0,17.017,6.807,20.17,0
2025-12-15 17:21:30.435054,1,400.0,16.973,6.789,20.17,0
2025-12-15 17:21:30.437058,1,400.0,16.808,6.723,20.16,0
2025-12-15 17:21:30.438611,1,400.0,17.904,7.162,20.16,0
2025-12-15 17:21:30.440070,1,400.0,16.849,6.74,20.17,0
2025-12-15 17:21:31.447268,1,400.0,16.849,6.739,20.17,0
2025-12-15 17:21:31.451166,1,400.0,18.118,7.247,20.17,0
2025-12-15 17:21:31.453803,1,400.0,17.555,7.022,20.17,0
2025-12-15 17:21:31.455481,1,400.0,18.027,7.211,20.17,0
2025-12-15 17:21:31.457441,1,400.0,17.088,6.835,20.17,0
2025-12-15 17:21:31.459455,1,400.0,17.423,6.969,20.17,0
2025-12-15 17:21:31.461138,1,400.0,17.573,7.029,20.17,0
2025-12-15 17:21:31.462555,1,400.0,17.841,7.136,20.17,0
2025-12-15 17:21:31.464666,1,400.0,17.557,7.023,20.17,0
2025-12-15 17:21:31.466318,1,400.0,18.106,7.242,20.17,0
2025-12-15 17:21:32.477702,1,400.0,18.052,7.221,20.17,0
2025-12-15 17:21:32.497570,1,400.0,18.011,7.204,20.17,0
2025-12-15 17:21:32.499918,1,400.0,17.617,7.047,20.17,0
2025-12-15 17:21:32.501535,1,400.0,17.731,7.092,20.17,0
2025-12-15 17:21:32.503527,1,400.0,17.899,7.159,20.17,0
2025-12-15 17:21:32.506133,1,400.0,18.168,7.267,20.17,0
2025-12-15 17:21:32.508132,1,400.0,16.96,6.784,20.17,0
2025-12-15 17:21:32.509814,1,400.0,17.907,7.163,20.17,0
2025-12-15 17:21:32.511643,1,400.0,17.183,6.873,20.17,0
2025-12-15 17:21:32.513665,1,400.0,17.443,6.977,20.17,0
2025-12-15 17:21:33.529569,1,400.0,18.013,7.205,20.17,0
2025-12-15 17:21:33.533125,1,400.0,16.939,6.776,20.18,0
2025-12-15 17:21:33.535667,1,400.0,18.135,7.254,20.18,0
2025-12-15 17:21:33.537595,1,400.0,17.129,6.851,20.18,0
2025-12-15 17:21:33.539296,1,400.0,16.872,6.749,20.17,0
2025-12-15 17:21:33.541274,1,400.0,16.833,6.733,20.18,0
2025-12-15 17:21:33.542930,1,400.0,17.904,7.161,20.17,0
2025-12-15 17:21:33.544788,1,400.0,17.218,6.887,20.17,0
2025-12-15 17:21:33.546439,1,400.0,17.702,7.081,20.17,0
2025-12-15 17:21:33.548618,1,400.0,16.78,6.712,20.18,0
2025-12-15 17:21:34.564388,1,400.0,17.159,6.864,20.18,0
2025-12-15 17:21:34.566630,1,400.0,17.529,7.012,20.18,0
2025-12-15 17:21:34.568020,1,400.0,17.496,6.998,20.18,0
2025-12-15 17:21:34.569478,1,400.0,17.888,7.155,20.18,0
2025-12-15 17:21:34.570938,1,400.0,17.48,6.992,20.18,0
2025-12-15 17:21:34.572392,1,400.0,18.056,7.222,20.18,0
2025-12-15 17:21:34.573985,1,400.0,18.214,7.286,20.18,0
2025-12-15 17:21:34.576387,1,400.0,18.133,7.253,20.18,0
2025-12-15 17:21:34.578023,1,400.0,17.965,7.186,20.18,0
2025-12-15 17:21:34.579651,1,400.0,17.772,7.109,20.18,0
2025-12-15 17:21:35.594246,1,400.0,17.301,6.92,20.18,0
2025-12-15 17:21:35.596221,1,400.0,16.751,6.7,20.18,0
2025-12-15 17:21:35.597808,1,400.0,17.442,6.977,20.18,0
2025-12-15 17:21:35.599252,1,400.0,17.752,7.101,20.18,0
2025-12-15 17:21:35.600959,1,400.0,17.263,6.905,20.18,0
2025-12-15 17:21:35.602765,1,400.0,17.104,6.842,20.18,0
2025-12-15 17:21:35.604735,1,400.0,17.701,7.08,20.18,0
2025-12-15 17:21:35.606620,1,400.0,18.22,7.288,20.18,0
2025-12-15 17:21:35.608373,1,400.0,18.029,7.212,20.18,0
2025-12-15 17:21:35.610552,1,400.0,17.483,6.993,20.18,0
2025-12-15 17:21:36.621213,1,400.0,17.765,7.106,20.18,0
2025-12-15 17:21:36.625340,1,400.0,17.447,6.979,20.18,0
2025-12-15 17:21:36.626808,1,400.0,16.885,6.754,20.19,0
2025-12-15 17:21:36.628773,1,400.0,18.215,7.286,20.19,0
2025-12-15 17:21:36.631361,1,400.0,17.136,6.855,20.18,0
2025-12-15 17:21:36.633120,1,400.0,16.829,6.732,20.18,0
2025-12-15 17:21:36.635225,1,400.0,17.692,7.077,20.18,0
2025-12-15 17:21:36.637420,1,400.0,17.721,7.088,20.18,0
2025-12-15 17:21:36.640151,1,400.0,17.583,7.033,20.18,0
2025-12-15 17:21:36.642305,1,400.0,18.035,7.214,20.18,0
2025-12-15 17:21:37.661351,1,400.0,17.505,7.002,20.19,0
2025-12-15 17:21:37.665093,1,400.0,17.937,7.175,20.19,0
2025-12-15 17:21:37.667186,1,400.0,16.988,6.795,20.19,0
2025-12-15 17:21:37.669226,1,400.0,17.024,6.81,20.19,0
2025-12-15 17:21:37.671595,1,400.0,17.166,6.866,20.19,0
2025-12-15 17:21:37.673833,1,400.0,16.795,6.718,20.19,0
2025-12-15 17:21:37.675320,1,400.0,18.181,7.272,20.19,0
2025-12-15 17:21:37.676917,1,400.0,17.808,7.123,20.19,0
2025-12-15 17:21:37.678773,1,400.0,17.24,6.896,20.19,0
2025-12-15 17:21:37.680844,1,400.0,17.222,6.889,20.19,0
2025-12-15 17:21:38.688832,1,400.0,17.398,6.959,20.19,0
2025-12-15 17:21:38.691781,1,400.0,17.065,6.826,20.19,0
2025-12-15 17:21:38.693528,1,400.0,17.269,6.908,20.19,0
2025-12-15 17:21:38.695563,1,400.0,17.36,6.944,20.19,0
2025-12-15 17:21:38.698168,1,400.0,17.373,6.949,20.19,0
2025-12-15 17:21:38.700676,1,400.0,17.605,7.042,20.19,0
2025-12-15 17:21:38.702586,1,400.0,17.423,6.969,20.19,0
2025-12-15 17:21:38.704399,1,400.0,17.586,7.034,20.19,0
2025-12-15 17:21:38.706794,1,400.0,18.13,7.252,20.19,0
2025-12-15 17:21:38.708409,1,400.0,17.245,6.898,20.19,0
2025-12-15 17:21:39.717154,1,400.0,17.336,6.934,20.19,0
2025-12-15 17:21:39.719230,1,400.0,17.101,6.84,20.19,0
2025-12-15 17:21:39.720911,1,400.0,17.551,7.02,20.2,0
2025-12-15 17:21:39.722250,1,400.0,17.883,7.153,20.19,0
2025-12-15 17:21:39.723544,1,400.0,17.259,6.904,20.19,0
2025-12-15 17:21:39.725401,1,400.0,17.836,7.134,20.19,0
2025-12-15 17:21:39.727195,1,400.0,17.502,7.001,20.19,0
2025-12-15 17:21:39.729482,1,400.0,16.79,6.716,20.19,0
2025-12-15 17:21:39.731061,1,400.0,17.455,6.982,20.19,0
2025-12-15 17:21:39.732539,1,400.0,16.793,6.717,20.19,0
2025-12-15 17:28:01.569281,1,400.0,17.656,7.062,20.0,1
2025-12-15 17:28:01.571354,1,400.0,17.485,6.994,20.0,1
2025-12-15 17:28:01.573160,1,400.0,17.926,7.171,20.0,1
2025-12-15 17:28:01.575290,1,400.0,17.406,6.962,20.0,1
2025-12-15 17:28:01.577069,1,400.0,17.103,6.841,20.0,1
2025-12-15 17:28:01.578569,1,400.0,17.458,6.983,20.0,1
2025-12-15 17:28:01.580203,1,400.0,17.977,7.191,20.0,1
2025-12-15 17:28:01.582199,1,400.0,17.893,7.157,20.0,1
2025-12-15 17:28:01.583667,1,400.0,17.869,7.148,20.0,1
2025-12-15 17:28:01.585289,1,400.0,18.223,7.289,20.0,1
2025-12-15 17:28:02.594451,1,400.0,17.305,6.922,20.01,1
2025-12-15 17:28:02.596138,1,400.0,17.896,7.158,20.01,1
2025-12-15 17:28:02.597630,1,400.0,17.504,7.002,20.01,1
2025-12-15 17:28:02.599161,1,400.0,18.02,7.208,20.01,1
2025-12-15 17:28:02.601228,1,400.0,18.039,7.216,20.01,1
2025-12-15 17:28:02.603024,1,400.0,18.207,7.283,20.01,1
2025-12-15 17:28:02.605149,1,400.0,18.184,7.273,20.01,1
2025-12-15 17:28:02.606869,1,400.0,17.443,6.977,20.01,1
2025-12-15 17:28:02.608465,1,400.0,17.499,6.999,20.01,1
2025-12-15 17:28:02.610847,1,400.0,17.525,7.01,20.01,1
2025-12-15 17:28:03.623174,1,400.0,17.204,6.882,20.01,1
2025-12-15 17:28:03.625347,1,400.0,17.37,6.948,20.01,1
2025-12-15 17:28:03.627386,1,400.0,17.999,7.2,20.01,1
2025-12-15 17:28:03.629170,1,400.0,18.217,7.287,20.01,1
2025-12-15 17:28:03.630939,1,400.0,18.053,7.221,20.01,1
2025-12-15 17:28:03.633342,1,400.0,17.342,6.937,20.01,1
2025-12-15 17:28:03.635285,1,400.0,18.247,7.299,20.01,1
2025-12-15 17:28:03.637285,1,400.0,17.725,7.09,20.01,1
2025-12-15 17:28:03.639128,1,400.0,17.594,7.037,20.01,1
2025-12-15 17:28:03.640665,1,400.0,17.957,7.183,20.01,1
2025-12-15 17:28:04.649570,1,400.0,18.022,7.209,20.01,1
2025-12-15 17:28:04.652256,1,400.0,17.502,7.001,20.01,1
2025-12-15 17:28:04.654588,1,400.0,17.85,7.14,20.01,1
2025-12-15 17:28:04.656611,1,400.0,17.417,6.967,20.01,1
2025-12-15 17:28:04.658801,1,400.0,17.8,7.12,20.01,1
2025-12-15 17:28:04.660697,1,400.0,17.658,7.063,20.01,1
2025-12-15 17:28:04.662194,1,400.0,17.653,7.061,20.01,1
2025-12-15 17:28:04.663975,1,400.0,17.956,7.182,20.01,1
2025-12-15 17:28:04.665648,1,400.0,17.662,7.065,20.01,1
2025-12-15 17:28:04.667034,1,400.0,17.794,7.118,20.01,1
2025-12-15 17:28:05.684592,1,400.0,17.439,6.976,20.02,1
2025-12-15 17:28:05.687380,1,400.0,17.765,7.106,20.02,1
2025-12-15 17:28:05.689089,1,400.0,17.515,7.006,20.02,1
2025-12-15 17:28:05.690841,1,400.0,17.56,7.024,20.02,1
2025-12-15 17:28:05.693609,1,400.0,17.569,7.028,20.02,1
2025-12-15 17:28:05.695677,1,400.0,17.681,7.072,20.02,1
2025-12-15 17:28:05.697465,1,400.0,17.453,6.981,20.02,1
2025-12-15 17:28:05.699525,1,400.0,17.26,6.904,20.02,1
2025-12-15 17:28:05.701290,1,400.0,17.364,6.945,20.02,1
2025-12-15 17:28:05.702653,1,400.0,18.121,7.248,20.02,1
2025-12-15 17:28:06.719729,1,400.0,17.32,6.928,20.02,1
2025-12-15 17:28:06.723395,1,400.0,17.841,7.136,20.02,1
2025-12-15 17:28:06.748733,1,400.0,18.03,7.212,20.02,1
2025-12-15 17:28:06.750317,1,400.0,17.351,6.94,20.02,1
2025-12-15 17:28:06.751699,1,400.0,17.132,6.853,20.02,1
2025-12-15 17:28:06.753047,1,400.0,17.946,7.178,20.02,1
2025-12-15 17:28:06.754894,1,400.0,17.456,6.982,20.02,1
2025-12-15 17:28:06.756793,1,400.0,17.379,6.952,20.02,1
2025-12-15 17:28:06.758206,1,400.0,17.461,6.984,20.02,1
2025-12-15 17:28:06.759931,1,400.0,17.935,7.174,20.02,1
2025-12-15 17:28:07.765869,1,400.0,17.487,6.995,20.02,1
2025-12-15 17:28:07.768526,1,400.0,17.468,6.987,20.02,1
2025-12-15 17:28:07.770843,1,400.0,17.239,6.896,20.02,1
2025-12-15 17:28:07.772375,1,400.0,17.44,6.976,20.02,1
2025-12-15 17:28:07.773955,1,400.0,18.008,7.203,20.02,1
2025-12-15 17:28:07.776751,1,400.0,18.155,7.262,20.02,1
2025-12-15 17:28:07.778758,1,400.0,18.02,7.208,20.02,1
2025-12-15 17:28:07.781150,1,400.0,17.972,7.189,20.02,1
2025-12-15 17:28:07.783085,1,400.0,17.594,7.037,20.02,1
2025-12-15 17:28:07.784567,1,400.0,17.948,7.179,20.02,1
2025-12-15 17:28:08.796357,1,400.0,18.026,7.21,20.03,1
2025-12-15 17:28:08.797913,1,400.0,17.361,6.944,20.03,1
2025-12-15 17:28:08.799311,1,400.0,18.066,7.226,20.03,1
2025-12-15 17:28:08.800664,1,400.0,17.423,6.969,20.03,1
2025-12-15 17:28:08.802377,1,400.0,18.046,7.219,20.03,1
2025-12-15 17:28:08.804008,1,400.0,18.083,7.233,20.03,1
2025-12-15 17:28:08.805597,1,400.0,17.888,7.155,20.03,1
2025-12-15 17:28:08.807170,1,400.0,17.643,7.057,20.03,1
2025-12-15 17:28:08.809168,1,400.0,17.759,7.104,20.03,1
2025-12-15 17:28:08.810880,1,400.0,18.211,7.284,20.03,1
2025-12-15 17:28:09.822710,1,400.0,17.652,7.061,20.03,1
2025-12-15 17:28:09.826094,1,400.0,17.637,7.055,20.03,1
2025-12-15 17:28:09.828335,1,400.0,17.744,7.098,20.03,1
2025-12-15 17:28:09.830244,1,400.0,18.229,7.292,20.03,1
2025-12-15 17:28:09.832798,1,400.0,17.443,6.977,20.03,1
2025-12-15 17:28:09.834505,1,400.0,18.169,7.268,20.03,1
2025-12-15 17:28:09.836901,1,400.0,17.674,7.069,20.03,1
2025-12-15 17:28:09.838898,1,400.0,17.465,6.986,20.03,1
2025-12-15 17:28:09.846771,1,400.0,18.105,7.242,20.03,1
2025-12-15 17:28:09.850764,1,400.0,18.235,7.294,20.03,1
2025-12-15 17:28:10.868784,1,400.0,17.85,7.14,20.03,1
2025-12-15 17:28:10.872054,1,400.0,18.187,7.275,20.03,1
2025-12-15 17:28:10.873991,1,400.0,17.985,7.194,20.03,1
2025-12-15 17:28:10.876143,1,400.0,17.387,6.955,20.03,1
2025-12-15 17:28:10.877830,1,400.0,17.868,7.147,20.03,1
2025-12-15 17:28:10.879938,1,400.0,17.879,7.151,20.03,1
2025-12-15 17:28:10.881843,1,400.0,17.702,7.081,20.03,1
2025-12-15 17:28:10.883395,1,400.0,18.009,7.203,20.03,1
2025-12-15 17:28:10.885053,1,400.0,17.919,7.168,20.03,1
2025-12-15 17:28:10.886738,1,400.0,17.261,6.904,20.03,1
2025-12-15 17:28:11.891912,1,400.0,17.305,6.922,20.04,1
2025-12-15 17:28:11.893726,1,400.0,17.847,7.139,20.04,1
2025-12-15 17:28:11.895201,1,400.0,17.113,6.845,20.04,1
2025-12-15 17:28:11.896664,1,400.0,17.946,7.178,20.04,1
2025-12-15 17:28:11.898222,1,400.0,17.963,7.185,20.04,1
2025-12-15 17:28:11.899827,1,400.0,17.267,6.907,20.04,1
2025-12-15 17:28:11.902189,1,400.0,18.097,7.239,20.04,1
2025-12-15 17:28:11.904132,1,400.0,17.858,7.143,20.04,1
2025-12-15 17:28:11.906868,1,400.0,18.088,7.235,20.04,1
2025-12-15 17:28:11.908635,1,400.0,17.94,7.176,20.04,1
2025-12-15 17:28:12.921511,1,400.0,17.27,6.908,20.04,1
2025-12-15 17:28:12.924345,1,400.0,17.967,7.187,20.04,1
2025-12-15 17:28:12.926369,1,400.0,17.771,7.108,20.04,1
2025-12-15 17:28:12.928119,1,400.0,17.788,7.115,20.04,1
2025-12-15 17:28:12.929689,1,400.0,18.057,7.223,20.04,1
2025-12-15 17:28:12.931375,1,400.0,17.908,7.163,20.04,1
2025-12-15 17:28:12.933367,1,400.0,17.689,7.076,20.04,1
2025-12-15 17:28:12.935402,1,400.0,18.067,7.227,20.04,1
2025-12-15 17:28:12.936992,1,400.0,18.192,7.277,20.04,1
2025-12-15 17:28:12.938430,1,400.0,18.011,7.204,20.04,1
2025-12-15 17:28:13.946574,1,400.0,17.603,7.041,20.04,1
2025-12-15 17:28:13.949191,1,400.0,17.812,7.125,20.04,1
2025-12-15 17:28:13.951188,1,400.0,17.388,6.955,20.04,1
2025-12-15 17:28:13.953004,1,400.0,18.035,7.214,20.04,1
2025-12-15 17:28:13.955123,1,400.0,17.334,6.934,20.04,1
2025-12-15 17:28:13.957744,1,400.0,17.282,6.913,20.04,1
2025-12-15 17:28:13.959867,1,400.0,17.807,7.123,20.04,1
2025-12-15 17:28:13.962067,1,400.0,18.187,7.275,20.04,1
2025-12-15 17:28:13.963942,1,400.0,17.898,7.159,20.04,1
2025-12-15 17:28:13.965473,1,400.0,17.263,6.905,20.04,1
2025-12-15 17:28:14.983336,1,400.0,17.126,6.85,20.05,1
2025-12-15 17:28:14.985687,1,400.0,17.365,6.946,20.05,1
2025-12-15 17:28:14.987447,1,400.0,17.278,6.911,20.05,1
2025-12-15 17:28:14.989139,1,400.0,18.089,7.236,20.05,1
2025-12-15 17:28:14.990748,1,400.0,17.495,6.998,20.05,1
2025-12-15 17:28:14.992575,1,400.0,17.441,6.976,20.05,1
2025-12-15 17:28:14.994306,1,400.0,17.912,7.165,20.05,1
2025-12-15 17:28:14.996459,1,400.0,17.352,6.941,20.05,1
2025-12-15 17:28:14.998230,1,400.0,18.083,7.233,20.05,1
2025-12-15 17:28:14.999706,1,400.0,18.131,7.252,20.05,1
2025-12-15 17:28:16.017657,1,400.0,18.024,7.21,20.05,1
2025-12-15 17:28:16.021362,1,400.0,17.703,7.081,20.05,1
2025-12-15 17:28:16.023203,1,400.0,17.866,7.146,20.05,1
2025-12-15 17:28:16.025160,1,400.0,17.796,7.119,20.05,1
2025-12-15 17:28:16.026836,1,400.0,17.591,7.037,20.05,1
2025-12-15 17:28:16.028894,1,400.0,17.498,6.999,20.05,1
2025-12-15 17:28:16.031771,1,400.0,17.312,6.925,20.05,1
2025-12-15 17:28:16.033293,1,400.0,17.328,6.931,20.05,1
2025-12-15 17:28:16.035030,1,400.0,17.726,7.09,20.05,1
2025-12-15 17:28:16.037759,1,400.0,17.238,6.895,20.05,1
2025-12-15 17:28:17.054887,1,400.0,17.921,7.169,20.05,1
2025-12-15 17:28:17.058098,1,400.0,17.783,7.113,20.05,1
2025-12-15 17:28:17.060086,1,400.0,17.599,7.04,20.05,1
2025-12-15 17:28:17.061969,1,400.0,17.438,6.975,20.05,1
2025-12-15 17:28:17.063617,1,400.0,17.386,6.954,20.05,1
2025-12-15 17:28:17.065969,1,400.0,17.273,6.909,20.05,1
2025-12-15 17:28:17.067477,1,400.0,18.202,7.281,20.05,1
2025-12-15 17:28:17.068796,1,400.0,17.41,6.964,20.05,1
2025-12-15 17:28:17.070474,1,400.0,17.905,7.162,20.05,1
2025-12-15 17:28:17.072178,1,400.0,18.179,7.272,20.05,1
2025-12-15 17:28:18.078545,1,400.0,17.567,7.027,20.06,1
2025-12-15 17:28:18.081519,1,400.0,17.578,7.031,20.06,1
2025-12-15 17:28:18.083627,1,400.0,17.267,6.907,20.06,1
2025-12-15 17:28:18.085550,1,400.0,17.759,7.103,20.06,1
2025-12-15 17:28:18.088037,1,400.0,17.674,7.07,20.06,1
2025-12-15 17:28:18.089812,1,400.0,17.929,7.172,20.06,1
2025-12-15 17:28:18.091321,1,400.0,18.051,7.22,20.06,1
2025-12-15 17:28:18.093299,1,400.0,17.952,7.181,20.06,1
2025-12-15 17:28:18.095206,1,400.0,18.176,7.271,20.06,1
2025-12-15 17:28:18.096937,1,400.0,17.281,6.912,20.06,1
2025-12-15 17:28:19.111079,1,400.0,17.114,6.846,20.06,1
2025-12-15 17:28:19.112695,1,400.0,18.051,7.22,20.06,1
2025-12-15 17:28:19.114424,1,400.0,17.185,6.874,20.06,1
2025-12-15 17:28:19.116258,1,400.0,18.014,7.206,20.06,1
2025-12-15 17:28:19.117807,1,400.0,17.195,6.878,20.06,1
2025-12-15 17:28:19.119349,1,400.0,17.604,7.042,20.06,1
2025-12-15 17:28:19.121152,1,400.0,17.898,7.159,20.06,1
2025-12-15 17:28:19.123731,1,400.0,17.698,7.079,20.06,1
2025-12-15 17:28:19.126168,1,400.0,18.347,7.339,20.06,1
2025-12-15 17:28:19.127712,1,400.0,18.003,7.201,20.06,1
2025-12-15 17:28:20.141188,1,400.0,17.323,6.929,20.06,1
2025-12-15 17:28:20.143026,1,400.0,17.303,6.921,20.06,1
2025-12-15 17:28:20.144832,1,400.0,17.446,6.979,20.06,1
2025-12-15 17:28:20.146586,1,400.0,17.467,6.987,20.06,1
2025-12-15 17:28:20.148314,1,400.0,17.929,7.172,20.06,1
2025-12-15 17:28:20.150899,1,400.0,17.404,6.962,20.06,1
2025-12-15 17:28:20.153075,1,400.0,17.561,7.024,20.06,1
2025-12-15 17:28:20.155412,1,400.0,17.731,7.092,20.06,1
2025-12-15 17:28:20.157596,1,400.0,18.103,7.241,20.06,1
2025-12-15 17:28:20.159730,1,400.0,17.925,7.17,20.06,1
2025-12-15 17:28:21.165646,1,400.0,17.225,6.89,20.06,1
2025-12-15 17:28:21.167674,1,400.0,18.317,7.327,20.07,1
2025-12-15 17:28:21.169340,1,400.0,17.929,7.171,20.07,1
2025-12-15 17:28:21.171895,1,400.0,18.084,7.234,20.07,1
2025-12-15 17:28:21.174521,1,400.0,17.523,7.009,20.07,1
2025-12-15 17:28:21.177747,1,400.0,17.925,7.17,20.07,1
2025-12-15 17:28:21.179633,1,400.0,17.961,7.184,20.07,1
2025-12-15 17:28:21.181966,1,400.0,17.991,7.196,20.07,1
2025-12-15 17:28:21.184150,1,400.0,17.959,7.184,20.07,1
2025-12-15 17:28:21.186108,1,400.0,18.198,7.279,20.07,1
2025-12-15 17:28:22.197087,1,400.0,17.803,7.121,20.07,1
2025-12-15 17:28:22.199858,1,400.0,18.08,7.232,20.07,1
2025-12-15 17:28:22.202216,1,400.0,17.311,6.924,20.07,1
2025-12-15 17:28:22.204011,1,400.0,17.436,6.974,20.07,1
2025-12-15 17:28:22.206730,1,400.0,17.203,6.881,20.07,1
2025-12-15 17:28:22.208816,1,400.0,17.305,6.922,20.07,1
2025-12-15 17:28:22.210878,1,400.0,17.757,7.103,20.07,1
2025-12-15 17:28:22.212533,1,400.0,17.763,7.105,20.07,1
2025-12-15 17:28:22.214064,1,400.0,17.8,7.12,20.07,1
2025-12-15 17:28:22.215642,1,400.0,18.163,7.265,20.07,1
2025-12-15 17:28:23.231436,1,400.0,17.349,6.939,20.07,1
2025-12-15 17:28:23.234040,1,400.0,17.882,7.153,20.07,1
2025-12-15 17:28:23.236157,1,400.0,17.489,6.995,20.07,1
2025-12-15 17:28:23.237817,1,400.0,18.111,7.244,20.07,1
2025-12-15 17:28:23.239905,1,400.0,17.927,7.171,20.07,1
2025-12-15 17:28:23.242007,1,400.0,17.458,6.983,20.07,1
2025-12-15 17:28:23.244364,1,400.0,17.448,6.979,20.07,1
2025-12-15 17:28:23.246186,1,400.0,17.652,7.061,20.07,1
2025-12-15 17:28:23.247744,1,400.0,17.911,7.164,20.07,1
2025-12-15 17:28:23.249352,1,400.0,17.712,7.085,20.07,1
2025-12-15 17:28:24.263630,1,400.0,17.458,6.983,20.07,1
2025-12-15 17:28:24.266151,1,400.0,18.311,7.325,20.08,1
2025-12-15 17:28:24.268060,1,400.0,17.659,7.064,20.08,1
2025-12-15 17:28:24.269792,1,400.0,17.615,7.046,20.08,1
2025-12-15 17:28:24.272027,1,400.0,17.199,6.88,20.08,1
2025-12-15 17:28:24.274934,1,400.0,17.966,7.186,20.08,1
2025-12-15 17:28:24.277336,1,400.0,17.783,7.113,20.08,1
2025-12-15 17:28:24.279872,1,400.0,17.638,7.055,20.08,1
2025-12-15 17:28:24.281731,1,400.0,17.822,7.129,20.08,1
2025-12-15 17:28:24.283752,1,400.0,17.992,7.197,20.08,1
2025-12-15 17:28:25.288056,1,400.0,17.348,6.939,20.08,1
2025-12-15 17:28:25.290453,1,400.0,18.097,7.239,20.08,1
2025-12-15 17:28:25.292639,1,400.0,17.264,6.906,20.08,1
2025-12-15 17:28:25.294329,1,400.0,17.339,6.936,20.08,1
2025-12-15 17:28:25.296372,1,400.0,17.463,6.985,20.08,1
2025-12-15 17:28:25.298177,1,400.0,17.807,7.123,20.08,1
2025-12-15 17:28:25.300601,1,400.0,17.796,7.118,20.08,1
